,price,address,house_type,bedroom
255,"£429,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","White House Drive,
Newcastle Upon Tyne,
NE12 7EZ",Detached,×4
256,"£389,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","White House Drive,
Newcastle Upon Tyne,
NE12 7EZ",Detached,×4
257,"£145,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","130 The Roman Way,
West Denton,
Newcastle Upon Tyne,
NE5 5AD",Terraced,×3
258,"£380,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","9 Regent Street
Blyth
NE24 1LQ",Detached,×6
259,"£384,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","429 Durham Road,
Gateshead,
NE9 5AN ",Detached,×4
260,"£384,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","429 Durham Road,
Gateshead,
NE9 5AN ",Detached,×4
261,"£384,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","429 Durham Road,
Gateshead,
NE9 5AN ",Detached,×4
262,"£379,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","429 Durham Road,
Gateshead,
NE9 5AN ",Detached,×4
263,"£364,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","429 Durham Road,
Gateshead,
NE9 5AN ",Detached,×4
264,"£334,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","429 Durham Road,
Gateshead,
NE9 5AN ",Detached,×4
265,"£329,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","429 Durham Road,
Gateshead,
NE9 5AN ",Detached,×4
266,"£229,999Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","425 Durham Road,
Low Fell,
Gateshead,
NE9 5AN",Detached,×4
267,"£121,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Suite 7 First Floor Cranmore Drive Shirley Solihull B90 4RZ,Terraced,×2
268,"£259,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","The Fairways, 3 Archerfield Drive, Cramlington, Northumberland, NE23 8BY",Detached,×3
269,"£1,250,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","1 Broadway,
Ponteland,
Newcastle Upon Tyne,
NE20 9PW",Detached,×5
270,"£279,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Coach Lane,
Hazlerigg,
NE13",Detached,×3
271,"£350,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Head Office, 
32 Beach Avenue, 
Tyne and Wear, 
NE26 1EA",Detached,×4
272,"£130,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","96-98 Fowler St, 
South Shields,
Tyne and Wear,
NE33 5PD",Terraced,×4
273,"£289,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Throckley,
Newcastle Upon Tyne, NE15 
",Detached,×3
274,"£109,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","5/7/9 High Street East,
Wallsend,
NE28 8PA",End of Terrace,×3
275,"£600,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Unit K The Galleries,
Washington Centre,
Washington,
NE38 7SD",Detached,×5
276,"£160,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","42 Bowden Close,
Newcastle Upon Tyne,
NE13 9GB",Semi-Detached,×3
277,"£275,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","8-10 The Square,
Whickham,
Newcastle Upon Tyne,
NE16 4JB",Semi-Detached,×3
278,"£200,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","6 Cheviot House,
Manor Walks,
Cramlington,
NE23 6RT",Detached,×3
279,"£330,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","9 Main Street, Ponteland, Newcastle upon Tyne, NE20 9NH",Detached,×4
280,"£625,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Ash House Bell Villas,
Ponteland,
Newcastle Upon Tyne,
NE20 9BE",End of Terrace,×4
281,"£524,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Off North Road,
Ponteland,
Newcastle Upon Tyne,
NE20 0BL",Detached,×4
282,"£160,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","29
Princes Road
North Gosforth
Newcastle Upon Tyne
NE3 5TT",Terraced,×3
283,"£300,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","St Georges House, 56 Peter St, Manchester M2 3NQ",Semi-Detached,×2
284,"£350,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Suite 7 First Floor Cranmore Drive Shirley Solihull B90 4RZ,Semi-Detached,×3
285,"£85,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","22 Athenaeum Street,
Sunderland,
SR1 1DH",Terraced,×3
286,"£330,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","9 Main Street, Ponteland, Newcastle upon Tyne, NE20 9NH",Detached,×4
287,"£175,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","84 Park View,
Whitley Bay,
NE26 2TH",House,×3
288,"£175,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","84 Park View,
Whitley Bay,
NE26 2TH",House,×3
289,"£245,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","210 High Street,
Gosforth,
Newcastle Upon Tyne,
NE3 1HH",Semi-Detached,×4
290,"£259,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Adair Way, 
Hebburn, 
Tyne & Wear, 
NE31 2HQ",End of Terrace,×4
291,"£249,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Adair Way, 
Hebburn, 
Tyne & Wear, 
NE31 2HQ",Terraced,×4
292,"£274,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Adair Way, 
Hebburn, 
Tyne & Wear, 
NE31 2HQ",End of Terrace,×4
293,"£260,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Head Office, 
32 Beach Avenue, 
Tyne and Wear, 
NE26 1EA",Semi-Detached,×3
294,"£235,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","11 West Road
Ponteland
Newcastle upon Tyne
Northumberland
NE20 9SU",Semi-Detached,×3
295,"£220,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Springbok Properties Nationwide
Suite 7N
Trafford House
Chester Road
Old Trafford
M32 0RS",Terraced,×5
296,"£340,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Ash House Bell Villas,
Ponteland,
Newcastle Upon Tyne,
NE20 9BE",Semi-Detached,×3
297,"£1,900,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Head Office, 
32 Beach Avenue, 
Tyne and Wear, 
NE26 1EA",Detached,×7
298,"£249,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Meadow Hill, 
Throckley, 
Newcastle upon Tyne, 
Tyne & Wear 
NE15 9DD",Semi-Detached,×3
299,"£325,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","84 Park View,
Whitley Bay,
NE26 2TH",Terraced,×4
300,"£350,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","9 Main Street, Ponteland, Newcastle upon Tyne, NE20 9NH",Detached,×4
301,"£400,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","121 Park Lane,
London,
W1K 7AG",Semi-Detached,×3
302,"£115,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","28 Fenham Hall Drive,
Fenham,
Newcastle Upon Tyne,
NE4 9UU",Town House,×3
303,"£345,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","27 Avenue Road,
Seaton Delaval,
NE25 0DT",Detached,×4
304,"£595,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","36 Main Street
Crawcrook
Ryton
Tyne & Wear
NE40 4NB",Detached,×6
305,"£230,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","22 Station Road North,
Forest Hall, 
Newcastle Upon Tyne,
NE12 9AD",Semi-Detached,×3
306,"£100,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Head Office, 
32 Beach Avenue, 
Tyne and Wear, 
NE26 1EA",Terraced,×4
307,"£279,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","1a Main Street,
Ponteland,
Newcastle Upon Tyne,
NE20 9NH",Detached,×4
308,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","7 Charlotte Terrace,
South Shields,
NE33 4NU",Terraced,×2
309,"£105,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","24-25,
Westbourne Terrace,
Shiney Row,
Houghton Le Spring,
DH4 4QT",Terraced,×3
310,"£325,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","41 Front Street,
Whickham,
Newcastle Upon Tyne,
NE16 4EA",Detached,×4
311,"£275,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","10 Front Street,
Tynemouth,
North Shields,
NE30 4RG",Detached,×3
312,"£110,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","24-25,
Westbourne Terrace,
Shiney Row,
Houghton Le Spring,
DH4 4QT",Terraced,×3
313,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","7 Charlotte Terrace,
South Shields,
NE33 4NU",Semi-Detached,×3
314,"£250,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Semi-Detached,×3
315,"£160,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Sanderson Mews
4 Beaconsfield Road
Gateshead
NE9 5EU ",Terraced,×2
316,"£250,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","38 West Road,
Fenham,
Newcastle Upon Tyne,
NE4 9PY",Semi-Detached,×3
317,"£365,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Head Office, 
32 Beach Avenue, 
Tyne and Wear, 
NE26 1EA",Detached,×4
318,"£145,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","158 West Road,
Fenham,
Newcastle Upon Tyne,
NE4 9QB",Terraced,×3
319,"£145,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","5/7/9 High Street East,
Wallsend,
NE28 8PA",Terraced,×3
320,"£135,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","172 Benton Road,
Newcastle Upon Tyne,
NE7 7UH",Semi-Detached,×3
321,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","676 West Road,
Denton Burn,
Newcastle Upon Tyne,
NE5 2UR",Semi-Detached,×3
322,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","158 West Road,
Fenham,
Newcastle Upon Tyne,
NE4 9QB",Semi-Detached,×3
323,"£220,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","82 Front Street West,
Bedlington,
NE22 5UA",Semi-Detached,×3
324,"£1,000,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Crossways,
Market Place,
Corbridge
NE45 5AW",Character Property,×5
325,"£2,200,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","1 Broadway,
Ponteland,
Newcastle Upon Tyne,
NE20 9PW",Detached,×6
326,"£200,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","1 Northumberland Avenue,
Trafalgar Square,
London,
WC2N 5BW",Semi-Detached,×3
327,"£90,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","158 West Road,
Fenham,
Newcastle Upon Tyne,
NE4 9QB",Semi-Detached,×3
328,"£325,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","51 St. Georges Terrace,
Jesmond,
Newcastle Upon Tyne,
NE2 2SX",Terraced,×4
329,"£180,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","  
 
2a Hawkeys Lane
North Shields
NE29 0JF 
 ",Semi-Detached,×3
330,"£190,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","1 Northumberland Avenue,
Trafalgar Square,
London,
WC2N 5BW",Terraced,×3
331,"£330,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","142 Park View,
Whitley Bay,
NE26 3QN",Semi-Detached,×3
332,"£145,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","22 Main Street,
Crawcrook,
NE40 4NB",End of Terrace,×3
333,"£220,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","67 Ellison Street,
Jarrow,
NE32 3JU",Semi-Detached,×3
334,"£1,800,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","1-3 Oldgate
Morpeth
NE61 1PY
",Barn Conversion,×6
335,"£239,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Station Road,
Wallsend,
NE28 9FE",Semi-Detached,×3
336,"£215,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","41 Front Street,
Whickham,
Newcastle Upon Tyne,
NE16 4EA",Semi-Detached,×3
337,"£299,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","41 Front Street,
Whickham,
Newcastle Upon Tyne,
NE16 4EA",Terraced,×4
338,"£245,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","22 Main Street,
Crawcrook,
NE40 4NB",Semi-Detached,×3
339,"£229,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","210 High Street,
Gosforth,
Newcastle Upon Tyne,
NE3 1HH",Terraced,×2
340,"£350,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","2 Arden Avenue,
Brunton Park,
Gosforth,
NE3 5TS
 ",Detached,×4
341,"£375,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","130 The Roman Way,
West Denton,
Newcastle Upon Tyne,
NE5 5AD",Detached,×4
342,"£375,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Ash House Bell Villas,
Ponteland,
Newcastle Upon Tyne,
NE20 9BE",Semi-Detached,×4
343,"£1,550,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","95 High Street
Gosforth
Newcastle Upon Tyne
NE3 4AA ",Detached,×5
344,"£214,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Stephenson Park, Norman Terrace, Howdon Green, Wallsend, 
Tyne and Wear
NE28 6SU",Semi-Detached,×3
345,"£248,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Stephenson Park, Norman Terrace, Howdon Green, Wallsend, 
Tyne and Wear
NE28 6SU",Detached,×3
346,"£214,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","South Newsham Road,
Blyth,
NE24",Semi-Detached,×3
347,"£650,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Head Office, 
32 Beach Avenue, 
Tyne and Wear, 
NE26 1EA",Semi-Detached,×6
348,"£145,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","2 Grange Road,
Ryton,
NE40 3LT",Terraced,×3
349,"£269,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","157 High Street East,
Wallsend,
NE28 7RL",Detached,×4
350,"£110,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","18b Front Street,
Winlaton,
Tyne and Wear,
NE21 4RE",Terraced,×2
351,"£180,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","582 Durham Road,
Low Fell,
Gateshead,
NE9 6HX",Semi-Detached,×2
352,"£125,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","122 Fowler Street,
South Shields,
NE33 1PZ",Terraced,×3
353,"£175,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Suite 7 First Floor Cranmore Drive Shirley Solihull B90 4RZ,Semi-Detached,×3
354,"£289,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","429 Durham Road,
Gateshead,
NE9 5AN ",Semi-Detached,×3
355,"£310,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","11 Front Street,
Tynemouth,
North Shields,
NE30 4RG",Terraced,×3
356,"£650,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","18 St. Johns Precinct,
Hebburn,
NE31 1LQ",Detached,×6
357,"£90,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","  
 
2a Hawkeys Lane
North Shields
NE29 0JF 
 ",End of Terrace,×3
358,"£400,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","9 Main Street, Ponteland, Newcastle upon Tyne, NE20 9NH",Barn Conversion,×3
359,"£110,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","82 Front Street West,
Bedlington,
NE22 5UA",Semi-Detached,×3
360,"£500,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Wagonway Drive
Gosforth
Newcastle Upon Tyne
NE13 9BJ",Detached,×4
361,"£109,998Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","1 Northumberland Avenue,
Trafalgar Square,
London,
WC2N 5BW",Terraced,×3
362,"£244,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","South Newsham Road,
Blyth,
NE24",Detached,×3
363,"£362,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Coach Lane, 
Hazlerigg,
NE13",Detached,×4
364,"£394,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Coach Lane, 
Hazlerigg,
NE13",Detached,×4
365,"£150,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Terraced,×2
366,"£230,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","7 Charlotte Terrace,
South Shields,
NE33 4NU",Semi-Detached,×3
367,"£338,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Ryton,
Tyne and Wear
NE40 3NL",Detached,×4
368,"£165,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","159 Benton Road,
High Heaton,
Newcastle Upon Tyne,
NE7 7DU",Semi-Detached,×3
369,"£169,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","120 Roman Way,
West Denton, 
Newcastle Upon Tyne,
NE5 5AD",Terraced,×3
370,"£229,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","212 High Street
Gateshead,
Tyne & Wear
NE8 1AQ",Semi-Detached,×3
371,"£180,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Terraced,×3
372,"£239,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Ryton,
Gateshead, 
Tynes & Wear
NE40 3LS",Detached,×3
373,"£170,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Sanderson Mews
4 Beaconsfield Road
Gateshead
NE9 5EU ",Semi-Detached,×3
374,"£210,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Semi-Detached,×4
375,"£500,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","42 Bowden Close,
Newcastle Upon Tyne,
NE13 9GB",Town House,×5
376,"£112,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","22 Main Street,
Crawcrook,
NE40 4NB",Terraced,×3
377,"£539,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Off North Road,
Ponteland,
Newcastle Upon Tyne,
NE20 0BL",Detached,×4
378,"£270,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21-23 Waterloo Road
Blyth
NE24 1BW 
 ",Detached,×4
379,"£346,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Westburn
Westerhope
Newcastle Upon Tyne,
NE5 1PE",Detached,×4
380,"£404,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Netherton Park,
Morpeth, 
NE61 6EF",Detached,×4
381,"£359,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Netherton Park,
Morpeth, 
NE61 6EF",Detached,×4
382,"£289,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Netherton Park,
Morpeth, 
NE61 6EF",Detached,×3
383,"£237,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Netherton Park,
Morpeth, 
NE61 6EF",Semi-Detached,×3
384,"£304,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Westburn,
Westerhope
Newcastle Upon Tyne,
NE5 1PE",Detached,×3
385,"£129,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","212 High Street
Gateshead,
Tyne & Wear
NE8 1AQ",Semi-Detached,×2
386,"£190,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","68 Front Street,
Prudhoe,
NE42 5AA",Semi-Detached,×3
387,"£279,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Station Road,
Wallsend,
NE28 9FE",Detached,×3
388,"£139,999Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","67 Ellison Street,
Jarrow,
NE32 3JU",Semi-Detached,×3
389,"£189,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","South Newsham Road,
Blyth,
NE24 4HD",Semi-Detached,×3
390,"£284,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Coach Lane,
Hazlerigg,
NE13",Detached,×4
391,"£350,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Head Office, 
32 Beach Avenue, 
Tyne and Wear, 
NE26 1EA",Semi-Detached,×3
392,"£124,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","59 High Street East,
Wallsend,
NE28 8PR",Semi-Detached,×3
393,"£169,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","29
Princes Road
North Gosforth
Newcastle Upon Tyne
NE3 5TT",Semi-Detached,×3
394,"£125,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4 Fellside Road
Whickham
NE16 4JU ",Terraced,×1
395,"£130,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Terraced,×3
396,"£240,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","582 Durham Road,
Low Fell,
Gateshead,
NE9 6HX",Semi-Detached,×3
397,"£124,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","41 Front Street,
Whickham,
Newcastle Upon Tyne,
NE16 4EA",Semi-Detached,×2
398,"£270,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Wagonway Drive
Gosforth
Newcastle Upon Tyne
NE13 9BJ",Detached,×3
399,"£220,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","6 Shopping Centre,
Hillhead Parkway,
Newcastle Upon Tyne,
NE5 1DT",Semi-Detached,×5
400,"£140,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Arrow Close, 
Newcastle upon Tyne NE12 6QN",Semi-Detached,×2
401,"£260,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","42 Bowden Close,
Newcastle Upon Tyne,
NE13 9GB",Semi-Detached,×4
402,"£183,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","159 Benton Road,
High Heaton,
Newcastle Upon Tyne,
NE7 7DU",End of Terrace,×3
403,"£3,950,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","95 High Street
Gosforth
Newcastle Upon Tyne
NE3 4AA ",Detached,×6
404,"£199,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Rook Matthews Sayer Estate Agents
Unit 12 Gosforth Shopping Centre
High Street, Gosforth,
Newcastle upon Tyne
NE3 1JZ",Cottage,×4
405,"£209,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Coach Lane,
Hazlerigg,
NE13",Semi-Detached,×3
406,"£249,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","55 Park View,
Whitley Bay,
NE26 2TP 
",End of Terrace,×3
407,"£169,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","130 The Roman Way,
West Denton,
Newcastle Upon Tyne,
NE5 5AD",Semi-Detached,×3
408,"£250,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4 Fellside Road
Whickham
NE16 4JU ",Terraced,×3
409,"£352,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","White House Drive,
Newcastle Upon Tyne,
NE12 7EZ",Detached,×4
410,"£466,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","White House Drive,
Newcastle Upon Tyne,
NE12 7EZ",Detached,×4
411,"£935,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Coates Institute Main Street,
Ponteland,
Newcastle Upon Tyne,
NE20 9NH",Detached,×5
412,"£275,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","130 The Roman Way,
West Denton,
Newcastle Upon Tyne,
NE5 5AD",Detached,×4
413,"£109,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","67 Ellison Street,
Jarrow,
NE32 3JU",Terraced,×2
414,"£300,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","22 Station Road North,
Forest Hall, 
Newcastle Upon Tyne,
NE12 9AD",Semi-Detached,×3
415,"£625,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","17a Claremont Crescent,
Whitley Bay,
NE26 3HL",Semi-Detached,×5
416,"£145,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Terraced,×2
417,"£280,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","27 Avenue Road,
Seaton Delaval,
NE25 0DT",Detached,×4
418,"£239,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","41 Front Street,
Whickham,
Newcastle Upon Tyne,
NE16 4EA",Semi-Detached,×3
