,price,address,house_type,bedroom
815,"£120,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","44 Sea Road,
Sunderland,
SR6 9BX",Cottage,×2
816,"£85,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4A Athenaeum Street,
Sunderland,
SR1 1QX",Terraced,×3
817,"£160,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Imperial Buildings
1 Church Street 
Houghton Le Spring
DH4 4DJ ",Semi-Detached,×3
818,"£55,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","16 Belle Vue Crescent,
Sunderland,
SR2 7SH",Terraced,×2
819,"£60,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","7 Charlotte Terrace,
South Shields,
NE33 4NU",Flat,×3
820,"£100,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","7 Charlotte Terrace,
South Shields,
NE33 4NU",Terraced,×3
821,"£170,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","7 Charlotte Terrace,
South Shields,
NE33 4NU",Semi-Detached,×2
822,"£90,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","96-98 Fowler St, 
South Shields,
Tyne and Wear,
NE33 5PD",Semi-Detached,×3
823,"£349,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","11 Front Street,
Tynemouth,
North Shields,
NE30 4RG",Maisonette,×3
824,"£120,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21, Athenaeum Street,
Sunderland,
SR1 1DH",Semi-Detached Bungalow,×2
825,"£114,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","City Office,
20 Fawcett Street,
Sunderland,
SR1 1RH ",Cottage,×3
826,"£295,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","16 Belle Vue Crescent,
Sunderland,
SR2 7SH",Detached,×3
827,"£119,999Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Sandray Close, Birtley, Chester Le Street, DH3 2HJ ",Semi-Detached,×2
828,"£64,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","44 Sea Road,
Sunderland,
SR6 9BX",Cottage,×2
829,"£270,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Signature House, 3 Azure Court, 
Doxford International Business Park, Sunderland
SR3 3BE",Detached,×4
830,"£284,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Adair Way, 
Hebburn, 
Tyne & Wear, 
NE31 2HQ",End of Terrace,×4
831,"£309,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Adair Way, 
Hebburn, 
Tyne & Wear, 
NE31 2HQ",Detached,×4
832,"£254,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Off Commercial Road, South Shields, 
NE33 1RW
",House,×4
833,"£249,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Off Commercial Road, South Shields, 
NE33 1RW
",House,×4
834,"£219,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Off Commercial Road, South Shields, 
NE33 1RW
",House,×3
835,"£270,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","14a Newbottle Street,
Houghton Le Spring,
DH4 4AB",Detached,×4
836,"£150,999Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","122 Fowler Street,
South Shields,
NE33 1PZ",Flat,×1
837,"£85,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","51 Fawcett Street,
Sunderland,
SR1 1RS",Terraced,×3
838,"£189,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","73 Station Road,
Hebburn,
Tyne & Wear,
NE31 1LA",Semi-Detached,×3
839,"£239,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","73 Station Road,
Hebburn,
Tyne & Wear,
NE31 1LA",Detached,×3
840,"£239,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","122 Fowler Street,
South Shields,
NE33 1PZ",Bungalow,×3
841,"£58,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","20-22 Bridge End,
Leeds,
LS1 4DJ",Flat,×2
842,"£180,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Semi-Detached,×2
843,Coming SoonKnowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.,"St Benedicts Way,
Ryhope, Sunderland,
Tyne and Wear
SR2 0NY",Detached,×4
844,Coming SoonKnowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.,"St Benedicts Way,
Ryhope, Sunderland,
Tyne and Wear
SR2 0NY",Detached,×4
845,Coming SoonKnowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.,"St Benedicts Way,
Ryhope, Sunderland,
Tyne and Wear
SR2 0NY",Detached,×4
846,"£299,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Adair Way, 
Hebburn, 
Tyne & Wear, 
NE31 2HQ",Detached,×4
847,"£445,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","7 Old Elvet,
Durham City,
DH1 3HL",Detached,×4
848,"£49,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","9  Frederick Street,
Sunderland,
SR1 1NA ",Apartment,×1
849,"£75,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","46 Windsor Terrace, Ryhope Road, Grangetown,
Sunderland,
SR2 9QF",Flat,×2
850,"£50,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Flat,×1
851,"£260,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","11b Sea Road,
Fulwell,
Sunderland,
SR6 9BP",Semi-Detached,×3
852,"£200,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","St Georges House, 56 Peter St, Manchester M2 3NQ",Detached,×3
853,"£209,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","City Office,
20 Fawcett Street,
Sunderland,
SR1 1RH ",Semi-Detached,×3
854,"£76,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","10 Grange Road,
Jarrow,
NE32 3LD",Flat,×3
855,"£264,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","7 Charlotte Terrace,
South Shields,
NE33 4NU",Semi-Detached,×3
856,"£189,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","429 Durham Road,
Gateshead,
NE9 5AN ",Semi-Detached,×3
857,"£125,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","15 Elvet Bridge, Durham, County Durham, DH1 3AA",End of Terrace,×2
858,"£129,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","11 Front Street,
Tynemouth,
North Shields,
NE30 4RG",Terraced,×3
859,"£225,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","44 Sea Road,
Sunderland,
SR6 9BX",Semi-Detached,×3
860,"£289,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","46 Windsor Terrace, Ryhope Road, Grangetown,
Sunderland,
SR2 9QF",Semi-Detached,×5
861,"£265,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21, Athenaeum Street,
Sunderland,
SR1 1DH",Detached,×4
862,"£95,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Wheeler House 2/3  Newbottle Street,
Houghton Le Spring,
DH4 4AL",Semi-Detached,×2
863,"£235,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","25 Church Street,
Seaham,
SR7 7HQ",Semi-Detached,×4
864,"£132,375Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","122 Fowler Street,
South Shields,
NE33 1PZ",Flat,×1
865,"£132,375Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","122 Fowler Street,
South Shields,
NE33 1PZ",Flat,×1
866,"£66,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","22 Athenaeum Street,
Sunderland,
SR1 1DH",Flat,×2
867,"£200,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","10 Grange Road,
Jarrow,
NE32 3LD",Semi-Detached,×3
868,"£229,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","100 Holdenhurst Road,
Bournemouth,
BH8 8AQ",Apartment,×2
869,"£345,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64 Sea Road,
Fulwell,
Sunderland,
SR6 9DB",Semi-Detached,×3
870,"£245,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Willow House, Durham",Semi-Detached Bungalow,×2
871,"£145,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3 Northumberland Place,
North Shields,
NE30 1QP",Terraced,×3
872,"£60,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","96-98 Fowler St, 
South Shields,
Tyne and Wear,
NE33 5PD",Flat,×1
873,"£49,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","9  Frederick Street,
Sunderland,
SR1 1NA ",Apartment,×1
874,"£90,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Suite 7 First Floor Cranmore Drive Shirley Solihull B90 4RZ,Semi-Detached,×2
875,"£449,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","11 Struan Terrace,
East Boldon,
NE36 0EA",Detached,×3
876,"£140,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3 Northumberland Place,
North Shields,
NE30 1QP",Flat,×2
877,"£110,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",41 Spout Lane Washington Village NE38 7HP,Terraced,×2
878,"£99,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","67 Ellison Street,
Jarrow,
NE32 3JU",Terraced,×3
879,"£285,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","46 Windsor Terrace, Ryhope Road, Grangetown,
Sunderland,
SR2 9QF",Flat,×2
880,"£225,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","10 Grange Road,
Jarrow,
NE32 3LD",End of Terrace,×6
881,"£189,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Head Office, 
32 Beach Avenue, 
Tyne and Wear, 
NE26 1EA",Semi-Detached,×3
882,"£129,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64 Sea Road,
Fulwell,
Sunderland,
SR6 9DB",Apartment,×2
883,"£199,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64 Sea Road,
Fulwell,
Sunderland,
SR6 9DB",Terraced Bungalow,×2
884,"£249,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","9  Frederick Street,
Sunderland,
SR1 1NA ",Detached,×4
885,"£319,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","14a Newbottle Street,
Houghton Le Spring,
DH4 4AB",Detached,×4
886,"£204,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Hettons Down,
Hetton-Le-Hole,
Houghton Le Spring,
DH5  9EA",Detached,×4
887,"£122,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Hettons Down,
Hetton-Le-Hole,
Houghton Le Spring,
DH5  9EA",Semi-Detached,×2
888,"£125,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Hettons Down,
Hetton-Le-Hole,
Houghton Le Spring,
DH5  9EA",Semi-Detached,×2
889,"£174,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Hettons Down,
Hetton-Le-Hole,
Houghton Le Spring,
DH5  9EA",Detached,×3
890,"£125,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Hettons Down,
Hetton-Le-Hole,
Houghton Le Spring,
DH5  9EA",Semi-Detached,×2
891,"£82,500Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4 Athenaeum Street,
Sunderland,
SR1 1QX",Semi-Detached,×2
892,"£67,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21a Lowthian Terrace, Columbia, Washington, Tyne and Wear, NE38 7BA",Flat,×2
893,"£165,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","122 Fowler Street,
South Shields,
NE33 1PZ",End of Terrace,×3
894,"£545,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Head Office, 
32 Beach Avenue, 
Tyne and Wear, 
NE26 1EA",Maisonette,×4
895,"£115,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","64 Sea Road,
Fulwell,
Sunderland,
SR6 9DB",Terraced,×3
896,"£225,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Bungalow,×2
897,"£80,500Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","122 Fowler Street,
South Shields,
NE33 1PZ",Flat,×2
898,"£250,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Carter House, Pelaw Leazes Lane, Durham, DH1 1TB",Detached,×4
899,"£147,500Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","14a Newbottle Street,
Houghton Le Spring,
DH4 4AB",Terraced,×2
900,"£160,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Semi-Detached,×3
901,"£219,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","14a Newbottle Street,
Houghton Le Spring,
DH4 4AB",Detached,×4
902,"£100,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","122 Fowler Street,
South Shields,
NE33 1PZ",Town House,×3
903,"£149,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","429 Durham Road,
Gateshead,
NE9 5AN ",Semi-Detached,×2
904,"£134,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","City Office,
20 Fawcett Street,
Sunderland,
SR1 1RH ",Terraced,×3
905,"£65,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","16 North Terrace
Seaham
SR7 7EU ",Terraced,×3
906,"£245,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","45 Front Street
Chester Le Street
DH3 3BH ",Detached Bungalow,×2
907,"£104,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","2/3 Imperial Buildings,
Houghton Le Spring,
DH4 4DJ",Semi-Detached,×2
908,"£185,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","11b Sea Road,
Fulwell,
Sunderland,
SR6 9BP",Semi-Detached,×2
909,"£105,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4A Athenaeum Street,
Sunderland,
SR1 1QX",Semi-Detached,×3
910,"£370,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Third Floor St. Peters House,
45 Victoria Street,
St. Albans,
Hertfordshire,
AL1 3HZ",Detached,×4
911,"£60,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Suite 7 First Floor Cranmore Drive Shirley Solihull B90 4RZ,Apartment,×2
912,"£162,500Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","10 Front Street,
Tynemouth,
North Shields,
NE30 4RG",Flat,×2
913,"£45,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","7 Charlotte Terrace,
South Shields,
NE33 4NU",Flat,×3
914,"£115,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4 Athenaeum Street,
Sunderland,
SR1 1QX",Semi-Detached,×2
915,"£49,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","46 Windsor Terrace, Ryhope Road, Grangetown,
Sunderland,
SR2 9QF",Flat,×1
916,"£95,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Flat,×2
917,"£230,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",Nationwide,Semi-Detached,×3
918,"£204,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","City Office,
20 Fawcett Street,
Sunderland,
SR1 1RH ",Detached,×3
919,"£265,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","25 Church Street,
Seaham,
SR7 7HQ",Detached,×4
920,"£255,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","25 Church Street,
Seaham,
SR7 7HQ",Semi-Detached,×4
921,"£99,999Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","1 Station Terrace,
East Boldon,
NE36 0LJ",Terraced,×1
922,"£269,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","15 Sea Road,
Sunderland,
SR6 9BS",Semi-Detached,×3
923,"£195,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","73 Station Road,
Hebburn,
Tyne & Wear,
NE31 1LA",Semi-Detached,×3
924,"£169,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","15 Sea Road,
Sunderland,
SR6 9BS",Semi-Detached,×3
925,"£75,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","2/3 Imperial Buildings,
Houghton Le Spring,
DH4 4DJ",Terraced,×2
926,"£280,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","City Office,
20 Fawcett Street,
Sunderland,
SR1 1RH ",Town House,×3
927,"£200,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","73 Station Road,
Hebburn,
Tyne & Wear,
NE31 1LA",Semi-Detached,×3
928,"£164,999Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","46 Windsor Terrace, Ryhope Road, Grangetown,
Sunderland,
SR2 9QF",Semi-Detached,×3
929,"£70,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","12 Blandford Place,
Seaham,
SR7 7EL",End of Terrace,×3
930,"£189,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","44 Sea Road,
Sunderland,
SR6 9BX",Semi-Detached,×3
931,"£136,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Wheeler House 2/3  Newbottle Street,
Houghton Le Spring,
DH4 4AL",Link Detached House,×3
932,"£141,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Wheeler House 2/3  Newbottle Street,
Houghton Le Spring,
DH4 4AL",Terraced,×3
933,"£99,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","582 Durham Road,
Low Fell,
Gateshead,
NE9 6HX",Terraced,×3
934,"£249,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","2/3 Imperial Buildings,
Houghton Le Spring,
DH4 4DJ",Detached,×4
935,"£180,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","2/3 Imperial Buildings,
Houghton Le Spring,
DH4 4DJ",Detached,×3
936,"£85,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","7 Charlotte Terrace,
South Shields,
NE33 4NU",Ground Flat,×2
937,"£144,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","144 - 146, Fowler Street,
South Shields,
NE33 1PZ",Apartment,×2
938,"£180,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Imperial Buildings
1 Church Street 
Houghton Le Spring
DH4 4DJ ",Detached,×3
939,"£177,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","2/3 Imperial Buildings,
Houghton Le Spring,
DH4 4DJ",Semi-Detached,×3
940,"£182,500Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Unit K The Galleries,
Washington Centre,
Washington,
NE38 7SD",Terraced,×3
941,"£95,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","51 Fawcett Street,
Sunderland,
SR1 1RS",Flat,×2
942,"£180,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","11b Sea Road,
Fulwell,
Sunderland,
SR6 9BP",Terraced,×3
943,"£55,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","11 Front Street,
Tynemouth,
North Shields,
NE30 4RG",Apartment,×1
944,"£75,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Carter House, Pelaw Leazes Lane, Durham, DH1 1TB",Terraced,×3
945,"£410,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",41 Spout Lane Washington Village NE38 7HP,Detached,×4
946,"£90,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","48-49 The Galleries Washington Centre, Washington, Tyne and Wear, NE38 7SD",Semi-Detached,×3
947,"£795,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.",41 Spout Lane Washington Village NE38 7HP,Detached,×5
948,"£90,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","2 Arden Avenue,
Brunton Park,
Gosforth,
NE3 5TS
 ",Apartment,×2
949,"£249,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Stephenson Park, Norman Terrace, Howdon Green, Wallsend, 
Tyne and Wear
NE28 6SU",Detached,×3
950,"£229,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Stephenson Park, Norman Terrace, Howdon Green, Wallsend, 
Tyne and Wear
NE28 6SU",Detached,×3
951,"£234,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","St Michael's Way,
South Ryhope, Sunderland, Tyne and Wear, 
SR2 0GW",Detached,×3
952,"£177,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","96 Claypath,
Durham,
DH1 1RG",Semi-Detached,×3
953,"£249,995Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","96 Claypath,
Durham,
DH1 1RG",Detached,×4
954,"£129,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Unit 51/52 The Galleries,
Washington Centre,
Washington,
NE38 7SD",Terraced,×3
955,"£5,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","75-77 (First Floor) Colmore Row,
Birmingham,
B3 3AP",Apartment,×2
956,"£5,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","75-77 (First Floor) Colmore Row,
Birmingham,
B3 3AP",Apartment,×2
957,"£5,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","75-77 (First Floor) Colmore Row,
Birmingham,
B3 3AP",Apartment,×2
958,"£340,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","48 
 Frederick Street
Sunderland
SR1 1NF ",Detached,×4
959,"£145,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Signature House, 3 Azure Court, 
Doxford International Business Park, Sunderland
SR3 3BE",Semi-Detached,×2
960,"£625,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","9  Frederick Street,
Sunderland,
SR1 1NA ",Semi-Detached,×5
961,"£129,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","3 Northumberland Place,
North Shields,
NE30 1QP",Flat,×2
962,"£50,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","14a Newbottle Street,
Houghton Le Spring,
DH4 4AB",Terraced,×2
963,"£190,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","4A Athenaeum Street,
Sunderland,
SR1 1QX",End of Terrace,×4
964,"£80,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","24-25,
Westbourne Terrace,
Shiney Row,
Houghton Le Spring,
DH4 4QT",Terraced,×3
965,"£72,500Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","46 Windsor Terrace, Ryhope Road, Grangetown,
Sunderland,
SR2 9QF",Flat,×1
966,"£389,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Sanderson Mews
4 Beaconsfield Road
Gateshead
NE9 5EU ",Semi-Detached,×4
967,"£199,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","15 Sea Road,
Sunderland,
SR6 9BS",Semi-Detached,×2
968,"£89,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","City Office,
20 Fawcett Street,
Sunderland,
SR1 1RH ",Semi-Detached,×2
969,"£750,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","26-27 New Elvet,
Durham,
DH1 3AL",Detached,×4
970,"£310,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","43 Front Street,
Cleadon,
Sunderland,
SR6 7PG",Bungalow,×3
971,"£79,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","9  Frederick Street,
Sunderland,
SR1 1NA ",Terraced,×3
972,"£550,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","7 Charlotte Terrace,
South Shields,
NE33 4NU",Bungalow,×4
973,"£110,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","24-25,
Westbourne Terrace,
Shiney Row,
Houghton Le Spring,
DH4 4QT",Semi-Detached,×2
974,"£85,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Signature House, 3 Azure Court, 
Doxford International Business Park, Sunderland
SR3 3BE",End of Terrace,×2
975,"£105,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","121 Newgate Street,
Bishop Auckland,
DL14 7EN",Bungalow,×2
976,"£190,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","21a Lowthian Terrace, Columbia, Washington, Tyne and Wear, NE38 7BA",Semi-Detached,×3
977,"£199,950Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","429 Durham Road,
Gateshead,
NE9 5AN ",Terraced,×4
978,"£220,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","11b Sea Road,
Fulwell,
Sunderland,
SR6 9BP",House,×4
979,"£225,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","Unit 51/52 The Galleries,
Washington Centre,
Washington,
NE38 7SD",Bungalow,×2
980,"£175,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","2/3 Imperial Buildings,
Houghton Le Spring,
DH4 4DJ",Semi-Detached,×3
981,"£330,000Knowing the purchase price means you can work out the total cost of buying the property.Read more about property price in our glossary page.","55 Park View,
Whitley Bay,
NE26 2TP 
",Terraced,×4
